ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P501A_17,P501AA_17,P501A_18,P501AA_18,P501A_19,P501AA_19,P501A_20,P501AA_20,P501A_21,P501AA_21,P501A_22,P501AA_22,OMICAP500
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00008,1,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,5.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00020,2,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,11.0,No,,Sí,11.0,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00030,3,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,15.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00038,4,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,3.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00047,5,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,6.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00051,6,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,30.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00061,7,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,12.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00070,8,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,39.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00081,9,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,21.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00088,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,25.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00095,11,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,4.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00105,12,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,11.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00114,13,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,15.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00125,14,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,50.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00008,1,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00019,2,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00028,3,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00037,4,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00046,5,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,40.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00055,6,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,30.0,No,,Sí,30.0,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00065,7,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00073,8,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,23.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00083,9,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,4.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00084,10,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,25.0,No,,Sí,25.0,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00093,11,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,44.0,No,,Sí,44.0,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00104,12,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00111,13,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,50.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00115,14,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,5.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00001,1,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00015,2,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00025,3,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00038,4,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00049,5,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00052,6,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00069,7,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00076,8,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00082,9,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00087,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00103,11,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00120,12,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,4.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00126,13,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00129,14,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00008,1,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00019,2,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00030,4,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00037,5,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00041,6,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00053,7,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00080,10,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00081,11,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00088,12,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00105,13,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00106,14,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00002,1,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,50.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00007,2,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,45.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00014,4,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,55.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00022,5,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,35.0,Sí,35.0,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00026,6,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00031,7,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00038,8,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,50.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00039,9,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,50.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00057,12,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00058,13,Completa,Sierra,Sierra Sur,183.08632478632475,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,40.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00007,1,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00008,2,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00012,3,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,12.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00028,4,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,10.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00046,6,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,10.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00051,7,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,8.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00063,8,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,6.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00081,9,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,10.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00093,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,50.0,Sí,50.0,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00110,11,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,5.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00127,12,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,15.0,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00146,13,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,15.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00152,14,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,15.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00007,1,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00011,2,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00029,4,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00036,5,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00054,7,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00059,8,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00071,9,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00074,10,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00081,11,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00088,12,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00093,13,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00001,1,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00016,2,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00039,3,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00081,6,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00098,7,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00105,8,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00119,9,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00137,10,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00147,11,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00171,12,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00174,13,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00002,1,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00004,2,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00007,3,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00015,4,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00024,5,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00032,6,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00036,7,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,20.0,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00048,8,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00055,9,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00067,10,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00072,11,Completa,Sierra,Sierra Sur,183.08632478632478,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
