ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00034,3,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,TERCIO,20,15.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00034,3,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2.0,000,TERCIO,20,12.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00047,4,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,2.0,000,TERCIO,20,12.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00047,4,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,TERCIO,20,10.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00047,4,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,1.0,000,TERCIO,20,10.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00070,5,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15,15.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00088,7,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,2.0,000,TERCIO,20,15.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00088,7,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,3.0,000,TERCIO,20,15.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00088,7,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,TERCIO,20,12.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00108,9,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,6.0,000,CARGA,09,8.0,0.0,000,,,,6.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00108,9,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,8.0,000,CARGA,09,8.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00108,9,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,TERCIO,20,10.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00138,12,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,MANTADA,15,10.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00138,12,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,10.0,000,MANTADA,15,15.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00154,13,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,MANTADA,15,6.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00154,13,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15,6.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19012,00167,14,,Completa,Sierra,Sierra Sur,11.285714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,MANTADA,15,12.0,0.0,000,,,,6.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00081,5,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,TERCIO,20,15.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00081,5,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,TERCIO,20,12.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00081,5,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,4.0,000,TERCIO,20,12.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00111,6,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,RASTROJO DE PAPA,8888.0,3.0,000,TERCIO,20,12.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00111,6,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,TERCIO,20,12.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00111,6,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,TERCIO,20,12.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00111,6,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,TERCIO,20,10.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00146,7,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,2.0,000,TERCIO,20,15.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00153,8,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,MANTADA,15,10.0,0.0,000,,,,0.0,000,3.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00153,8,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,2.0,000,MANTADA,15,15.0,0.0,000,,,,0.0,000,2.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00153,8,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,3.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,MANTADA,15,10.0,0.0,000,,,,0.0,000,3.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00202,11,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,TERCIO,20,12.0,0.0,000,,,,0.0,000,5.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19013,00202,11,,Completa,Sierra,Sierra Sur,18.42857142857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,TERCIO,20,12.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00058,5,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2.0,000,MANTADA,15,10.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00058,5,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,2.0,000,TERCIO,20,15.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00058,5,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,1.0,000,MANTADA,15,10.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00064,6,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,2.0,000,TERCIO,20,20.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00064,6,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,1.0,000,MANTADA,15,20.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00094,7,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,TERCIO,20,30.0,0.0,000,,,,0.0,000,1.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00112,8,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20,30.0,0.0,000,,,,0.0,000,10.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00128,9,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,TERCIO,20,20.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00146,10,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,TERCIO,20,30.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00158,11,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,2.0,000,TERCIO,20,15.0,0.0,000,,,,0.0,000,2.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÑA,19014,00174,12,,Completa,Sierra,Sierra Sur,13.857142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,TERCIO,20,30.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00006,1,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,15.0,000,MANTADA,15,10.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00006,1,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,10.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00015,2,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,5.0,000,MANTADA,15,8.0,0.0,000,,,,0.0,000,5.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00015,2,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,10.0,0.0,000,,,,0.0,000,10.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00027,3,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,20.0,000,MANTADA,15,10.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00027,3,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,MANTADA,15,10.0,0.0,000,,,,12.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00035,4,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,MANTADA,15,8.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00035,4,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,3.0,000,MANTADA,15,8.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00059,5,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,MANTADA,15,8.0,0.0,000,,,,6.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00059,5,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,MANTADA,15,5.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00062,6,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,MANTADA,15,10.0,0.0,000,,,,0.0,000,15.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00062,6,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,2.0,000,MANTADA,15,3.0,0.0,000,,,,0.0,000,2.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00067,7,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,MANTADA,15,10.0,0.0,000,,,,12.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00067,7,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,8.0,000,MANTADA,15,8.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00067,7,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,4.0,000,MANTADA,15,8.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00082,8,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,MANTADA,15,10.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00082,8,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,2.0,000,MANTADA,15,6.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00082,8,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,4.0,000,MANTADA,15,6.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00107,9,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15,10.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00107,9,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,8.0,000,MANTADA,15,10.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00107,9,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,MANTADA,15,8.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00107,9,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,6.0,000,MANTADA,15,5.0,0.0,000,,,,6.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00123,10,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,MANTADA,15,6.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00123,10,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,MANTADA,15,10.0,0.0,000,,,,12.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00123,10,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA NATIVA,2615.0,RASTROJO DE PAPA,8888.0,10.0,000,MANTADA,15,10.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00143,11,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,MANTADA,15,10.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00143,11,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,8888.0,3.0,000,MANTADA,15,7.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,00146,12,,Completa,Sierra,Sierra Sur,13.214285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,MANTADA,15,10.0,0.0,000,,,,12.0,000,0.0,000,
