ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2018.0,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06154,00053,1,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,150.0,00,KILO,12,1.0,100.0,00,10.0,00,1000.0,50.0,00,0.0,00,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00107,4,Granjas y Establos,Completa,Selva,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,52.0,50,KILO,12,1.0,0.0,00,,,,50.0,00,2.0,50,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00114,6,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,CUAJADA,4203.0,3597.0,50,KILO,12,1.0,3590.0,00,10.0,50,37695.0,7.0,50,0.0,00,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00118,7,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,130.0,00,KILO,12,1.0,50.0,00,12.0,00,600.0,50.0,00,30.0,00,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06543,00084,9,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,500.0,00,KILO,12,1.0,500.0,00,10.0,00,5000.0,0.0,00,0.0,00,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,08,JUAN GUERRA,06592,00058,7,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,2285.0,00,KILO,12,1.0,2285.0,00,10.0,00,22850.0,0.0,00,0.0,00,
2018.0,22,SAN MARTÍN,03,EL DORADO,02,AGUA BLANCA,06670,00048,1,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,875.0,00,KILO,12,1.0,855.0,00,15.0,00,12825.0,20.0,00,0.0,00,
2018.0,22,SAN MARTÍN,03,EL DORADO,02,AGUA BLANCA,06673,00111,2,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,15.0,00,15.0,00,225.0,25.0,00,10.0,00,
2018.0,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06899,00009,2,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,2140.0,00,KILO,12,1.0,2100.0,00,16.0,00,33600.0,40.0,00,0.0,00,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00069,2,Granjas y Establos,Completa,Costa,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,YOGURT,4213.0,768.0,00,LITRO,14,1.0,760.0,00,5.0,00,3800.0,8.0,00,0.0,00,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00045,9,Granjas y Establos,Completa,Costa,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,1.0,QUESO,4208.0,115.0,00,KILO,12,1.0,80.0,00,14.0,00,1120.0,35.0,00,0.0,00,
2018.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07478,00050,18,Granjas y Establos,Completa,Costa,,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,2737.0,97,KILO,12,1.0,2737.0,97,12.0,36,33841.0,,,0.0,00,
2018.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07478,00050,18,Granjas y Establos,Completa,Costa,,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,2.0,YOGURT,4213.0,21618.0,00,LITRO,14,1.0,21618.0,00,5.0,00,108090.0,,,0.0,00,
2018.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08266,00090,4,Empresa,Completa,Costa,,7.315270935960592,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,2000.0,00,KILO,12,1.0,1000.0,00,20.0,00,20000.0,,,1000.0,00,
2018.0,02,ANCASH,18,SANTA,06,NEPEÑA,08303,00162,5,Granjas y Establos,Incompleta,Costa,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,UNIDAD,24,1.0,0.0,00,,,,100.0,00,0.0,00,
2018.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00092,2,Empresa,Completa,Sierra,,1.0089686098654709,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,960.0,00,KILO,12,1.0,900.0,00,12.0,00,10800.0,,,60.0,00,
2018.0,02,ANCASH,20,YUNGAY,08,YANAMA,08557,00067,1,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,YOGURT,4213.0,60.0,00,LITRO,14,1.0,50.0,00,6.0,00,300.0,,,10.0,00,
2018.0,02,ANCASH,20,YUNGAY,08,YANAMA,08557,00067,1,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,2.0,QUESO,4208.0,558.0,00,UNIDAD,24,0.75,520.0,00,11.0,00,5720.0,,,38.0,00,
2018.0,02,ANCASH,05,BOLOGNESI,08,HUALLANCA,09514,00031,1,Empresa,Completa,Sierra,,7.315270935960592,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,3594.0,00,KILO,12,1.0,3560.0,00,10.0,00,35600.0,,,34.0,00,
2018.0,10,HUÁNUCO,06,LEONCIO PRADO,01,RUPA-RUPA,09798,00114,2,Granjas y Establos,Completa,Selva,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1687.0,00,KILO,12,1.0,1687.0,00,20.0,00,33740.0,0.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09877,00075,14,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,7200.0,00,KILO,12,1.0,7200.0,00,20.0,00,144000.0,0.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,01,PUERTO INCA,09882,00034,5,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,612.0,00,KILO,12,1.0,0.0,00,,,,600.0,00,12.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,01,PUERTO INCA,09882,00110,11,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,108.0,00,KILO,12,1.0,0.0,00,,,,108.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,01,PUERTO INCA,09884,00071,15,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,KILO,12,1.0,0.0,00,,,,200.0,00,16.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,01,PUERTO INCA,09884,00073,16,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1040.0,00,KILO,12,1.0,1000.0,00,20.0,00,20000.0,40.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,01,PUERTO INCA,09889,00141,26,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,110.0,00,KILO,12,1.0,0.0,00,,,,80.0,00,30.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,01,PUERTO INCA,09890,00050,30,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,108.0,00,KILO,12,1.0,0.0,00,,,,108.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,01,PUERTO INCA,09890,00092,33,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,108.0,00,KILO,12,1.0,0.0,00,,,,108.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09892,00100,2,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,120.0,00,KILO,12,1.0,0.0,00,,,,70.0,00,50.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09893,00064,6,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,KILO,12,1.0,0.0,00,,,,60.0,00,40.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09893,00083,7,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,166.0,00,KILO,12,1.0,0.0,00,,,,120.0,00,46.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09898,00050,13,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,80.0,00,KILO,12,1.0,0.0,00,,,,80.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09902,00084,4,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,540.0,00,KILO,12,1.0,0.0,00,,,,540.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09904,00005,6,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,540.0,00,KILO,12,1.0,0.0,00,,,,540.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09905,00007,9,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,720.0,00,KILO,12,1.0,0.0,00,,,,720.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09905,00029,10,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,3611.0,00,MOLDE,41,0.25,3500.0,00,3.0,00,10500.0,100.0,00,11.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09905,00069,12,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,3600.0,00,MOLDE,41,0.25,3400.0,00,3.0,00,10200.0,200.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09905,00085,13,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,36.0,00,KILO,12,1.0,20.0,00,10.0,00,200.0,16.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09906,00015,16,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,63.0,00,KILO,12,1.0,30.0,00,10.0,00,300.0,23.0,00,10.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09906,00080,21,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,72.0,00,KILO,12,1.0,0.0,00,,,,72.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09906,00097,24,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,360.0,00,KILO,12,1.0,340.0,00,12.0,00,4080.0,10.0,00,10.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09906,00104,25,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,540.0,00,KILO,12,1.0,450.0,00,15.0,00,6750.0,90.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09908,00032,29,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,280.0,00,KILO,12,1.0,260.0,00,18.0,00,4680.0,20.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09909,00010,34,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,120.0,00,KILO,12,1.0,0.0,00,,,,120.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09909,00052,35,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,220.0,00,KILO,12,1.0,0.0,00,,,,120.0,00,100.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09909,00101,36,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,400.0,00,KILO,12,1.0,0.0,00,,,,350.0,00,50.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09910,00040,37,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,208.0,00,KILO,12,1.0,100.0,00,12.0,00,1200.0,60.0,00,48.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09910,00104,40,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,250.0,00,KILO,12,1.0,200.0,00,10.0,00,2000.0,40.0,00,10.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09910,00114,41,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,72.0,00,KILO,12,1.0,0.0,00,,,,65.0,00,7.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09911,00014,43,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,2880.0,00,KILO,12,1.0,0.0,00,,,,2880.0,00,0.0,00,
2018.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09911,00035,45,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,54.0,00,KILO,12,1.0,0.0,00,,,,54.0,00,0.0,00,
2018.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00075,7,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1680.0,50,KILO,12,1.0,1648.0,00,20.0,00,32960.0,12.0,50,20.0,00,
2018.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10468,00062,19,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,25.0,00,KILO,12,1.0,15.0,00,15.0,00,225.0,10.0,00,0.0,00,
2018.0,19,PASCO,01,PASCO,13,YANACANCHA,10719,00034,1,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,,,,12.0,00,0.0,00,
2018.0,19,PASCO,01,PASCO,13,YANACANCHA,10719,00060,2,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,5.0,00,KILO,12,1.0,0.0,00,,,,5.0,00,0.0,00,
2018.0,19,PASCO,01,PASCO,13,YANACANCHA,10720,00046,4,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,6.0,00,KILO,12,1.0,0.0,00,,,,6.0,00,0.0,00,
2018.0,19,PASCO,01,PASCO,13,YANACANCHA,10720,00055,5,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,180.0,00,MOLDE,41,0.9,160.0,00,10.0,00,1600.0,20.0,00,0.0,00,
2018.0,19,PASCO,01,PASCO,13,YANACANCHA,10721,00037,7,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,932.0,00,KILO,12,1.0,902.0,00,16.0,00,14432.0,30.0,00,0.0,00,
2018.0,19,PASCO,01,PASCO,13,YANACANCHA,10721,00037,7,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,8.0,00,KILO,12,1.0,0.0,00,,,,8.0,00,0.0,00,
2018.0,19,PASCO,01,PASCO,09,SIMON BOLIVAR,10733,00125,1,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,300.0,00,UNIDAD,24,1.0,300.0,00,12.0,00,3600.0,,,0.0,00,
2018.0,19,PASCO,01,PASCO,09,SIMON BOLIVAR,10735,00113,2,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,2118.0,00,MOLDE,41,1.0,2000.0,00,12.0,00,24000.0,,,118.0,00,
2018.0,19,PASCO,01,PASCO,12,VICCO,10741,00070,1,Empresa,Completa,Sierra,,1.0089686098654709,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,9000.0,00,MOLDE,41,0.9,9000.0,00,11.0,00,99000.0,,,0.0,00,
2018.0,19,PASCO,01,PASCO,04,HUAYLLAY,10744,00068,1,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,9392.0,00,KILO,12,1.0,9392.0,00,16.0,00,150272.0,,,0.0,00,
2018.0,19,PASCO,01,PASCO,04,HUAYLLAY,10745,00187,2,Granjas y Establos,Completa,Sierra,,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,Pase,¿Pecuaria?,1.0,QUESO,4208.0,1608.0,00,KILO,12,1.0,1588.0,00,15.0,00,23820.0,,,20.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10749,00063,1,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,500.0,00,KILO,12,1.0,0.0,00,,,,250.0,00,250.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10751,00028,3,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,165.0,71,KILO,12,1.0,0.0,00,,,,165.0,71,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10751,00046,4,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,MOLDE,41,1.0,0.0,00,,,,100.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10751,00074,5,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,212.0,00,UNIDAD,24,0.5,0.0,00,,,,212.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10751,00089,6,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,806.0,40,KILO,12,1.0,600.0,00,12.0,00,7200.0,206.0,40,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10752,00002,7,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,972.0,00,KILO,12,1.0,772.0,00,8.0,00,6176.0,200.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10752,00017,8,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,204.0,00,KILO,12,1.0,156.0,00,14.0,00,2184.0,48.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10753,00073,10,Granjas y Establos,Completa,Selva,,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,576.0,00,KILO,12,1.0,0.0,00,,,,376.0,00,200.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10753,00097,12,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,1190.0,00,KILO,12,1.0,1154.0,00,8.0,00,9232.0,36.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10753,00116,13,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,1500.0,00,KILO,12,1.0,1440.0,00,10.0,00,14400.0,60.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10753,00122,14,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,125.0,00,KILO,12,1.0,0.0,00,,,,125.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10753,00129,16,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,1680.0,00,KILO,12,1.0,1480.0,00,12.0,00,17760.0,200.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10754,00025,17,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,564.0,00,KILO,12,1.0,0.0,00,,,,250.0,00,314.0,00,
2018.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10754,00043,18,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,125.0,00,KILO,12,1.0,0.0,00,,,,125.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10755,00039,2,Persona Natural,Completa,Selva,,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,525.0,00,UNIDAD,24,0.4,120.0,00,3.0,00,360.0,405.0,00,0.0,00,
2018.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10755,00052,3,Persona Natural,Completa,Selva,,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,1.0,REQUESON,4209.0,1245.0,00,UNIDAD,24,0.4,500.0,00,4.0,00,2000.0,745.0,00,0.0,00,
