ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2021.0,03,APURÍMAC,07,GRAU,03,GAMARRA,15088,00062,9,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,25.0,0.0,000,,,,,100.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,03,GAMARRA,15088,00070,10,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,ARROBA,01,11.5,0.0,000,,,,,10.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,03,GAMARRA,15088,00080,11,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,240.0,000,MANTADA,15,15.0,0.0,000,,,,,240.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,03,GAMARRA,15088,00086,12,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,CARGA,09,12.0,0.0,000,,,,,300.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,03,GAMARRA,15088,00094,13,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,30.0,0.0,000,,,,,100.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,04,HUAYLLATI,15095,00009,1,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,40.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,04,HUAYLLATI,15095,00023,2,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,75.0,000,MANTADA,15,25.0,0.0,000,,,,,75.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,04,HUAYLLATI,15095,00078,7,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,30.0,0.0,000,,,,,100.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00029,3,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,12.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00043,4,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,70.0,000,CARGA,09,16.0,0.0,000,,,,,30.0,000,40.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00054,5,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,12.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00066,6,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,12.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00070,7,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,CARGA,09,15.0,0.0,000,,,,,80.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00079,8,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,MANTADA,15,15.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00093,9,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,35.0,000,CARGA,09,14.0,0.0,000,,,,,35.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00104,10,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,15.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00114,12,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,160.0,000,CARGA,09,14.0,0.0,000,,,,,160.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00125,13,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,12.0,0.0,000,,,,,0.0,000,20.0,000,
2021.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00137,14,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,40.0,000,CARGA,09,14.0,0.0,000,,,,,40.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,01,CHUQUIBAMBILLA,15118,00006,1,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,30.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,01,CHUQUIBAMBILLA,15118,00022,3,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,40.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,01,CHUQUIBAMBILLA,15118,00028,5,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,CARGA,09,12.0,0.0,000,,,,,200.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,01,CHUQUIBAMBILLA,15118,00049,8,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,MANTADA,15,10.0,0.0,000,,,,,80.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,01,CHUQUIBAMBILLA,15118,00051,9,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,MANTADA,15,23.0,0.0,000,,,,,200.0,000,0.0,000,
2021.0,03,APURÍMAC,07,GRAU,01,CHUQUIBAMBILLA,15118,00074,13,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,25.0,000,CARGA,09,30.0,0.0,000,,,,,25.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15142,00005,2,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,600.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,600.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15142,00094,12,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,2000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,2000.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15142,00109,14,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,200.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00003,1,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,30.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00010,2,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,CARGA,09,30.0,150.0,000,5.0,00,750.0,0.1667,0.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00014,3,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,36.0,000,MANTADA,15,24.0,0.0,000,,,,,36.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00020,4,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,MANTADA,15,25.0,30.0,000,2.0,50,75.0,0.1,0.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00037,6,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,21.0,000,MANTADA,15,25.0,0.0,000,,,,,0.0,000,21.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00041,7,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,MANTADA,15,20.0,0.0,000,,,,,0.0,000,15.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00062,10,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,24.0,000,CARGA,09,30.0,24.0,000,5.0,00,120.0,0.1667,0.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00069,11,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,48.0,000,MANTADA,15,23.0,0.0,000,,,,,48.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,02,COTABAMBAS,15147,00088,14,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,32.0,000,MANTADA,15,25.0,0.0,000,,,,,0.0,000,32.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00041,6,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,25.0,0.0,000,,,,,10.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00049,7,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,30.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00058,8,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,30.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00063,9,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,CARGA,09,30.0,0.0,000,,,,,8.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00066,10,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,30.0,0.0,000,,,,,5.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00072,11,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,30.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00078,12,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,30.0,0.0,000,,,,,5.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00086,13,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,48.0,000,MANTADA,15,25.0,0.0,000,,,,,48.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,00087,14,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,30.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00002,1,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,35.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00016,2,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,40.0,000,CARGA,09,35.0,0.0,000,,,,,40.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00027,3,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,CARGA,09,35.0,0.0,000,,,,,3.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00040,4,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,35.0,0.0,000,,,,,100.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00041,5,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,CARGA,09,35.0,0.0,000,,,,,60.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00064,8,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,54.0,000,CARGA,09,35.0,0.0,000,,,,,54.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00089,11,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,CARGA,09,35.0,0.0,000,,,,,8.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00112,13,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,35.0,0.0,000,,,,,5.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15155,00015,2,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,120.0,000,CARGA,09,30.0,0.0,000,,,,,120.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15155,00030,5,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,30.0,0.0,000,,,,,10.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15155,00042,6,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,30.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15155,00044,7,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,15.0,0.0,000,,,,,10.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15155,00081,11,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15,20.0,0.0,000,,,,,5.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15155,00084,12,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,CARGA,09,20.0,0.0,000,,,,,3.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15155,00097,14,Completa,Sierra,Sierra Sur,78.03333333333335,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,25.0,0.0,000,,,,,10.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15165,00063,7,Completa,Sierra,Sierra Sur,72.03076923076922,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO VERDE,2406.0,RASTROJO DE HABAS,4135.0,10.0,000,MANTADA,15,20.0,0.0,000,,,,,10.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,05,MARA,15203,00067,8,Completa,Sierra,Sierra Sur,72.03076923076922,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,1000.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,05,MARA,15203,00095,11,Completa,Sierra,Sierra Sur,72.03076923076922,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,1000.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,04,HAQUIRA,15209,00020,4,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,CARGA,09,40.0,0.0,000,,,,,80.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,04,HAQUIRA,15209,00052,7,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,CARGA,09,40.0,0.0,000,,,,,80.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,04,HAQUIRA,15209,00056,8,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,24.0,000,CARGA,09,30.0,0.0,000,,,,,24.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,04,HAQUIRA,15209,00065,9,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,40.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,04,HAQUIRA,15209,00086,11,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,40.0,0.0,000,,,,,15.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,04,HAQUIRA,15209,00097,13,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,50.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,03,APURÍMAC,05,COTABAMBAS,04,HAQUIRA,15218,00045,8,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,ATADO,45,8.0,0.0,000,,,,,50.0,000,0.0,000,
2021.0,03,APURÍMAC,03,ANTABAMBA,01,ANTABAMBA,15245,00004,1,Completa,Sierra,Sierra Sur,66.88571428571429,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,75.0,000,CARGA,09,20.0,0.0,000,,,,,75.0,000,0.0,000,
