ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P421_1,P421_2,P421_3
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16593,00083,13,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16593,00083,13,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00001,1,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00009,2,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00009,2,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,YOGURT,4213.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00017,3,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00017,3,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00017,3,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00027,4,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00038,5,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00038,5,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00038,5,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,CESINA,4202.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00038,5,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,4.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00040,6,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00040,6,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00045,7,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00045,7,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,YOGURT,4213.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00045,7,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00045,7,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,4.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00051,8,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00061,9,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00061,9,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00061,9,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,CESINA,4202.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00068,10,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00075,11,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00075,11,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00083,12,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00091,13,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00091,13,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00091,13,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,3.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00102,14,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16596,00102,14,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00002,1,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00029,4,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00031,5,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00036,6,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00055,8,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00060,9,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00081,11,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00091,13,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,03,CHAMACA,16603,00095,14,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00006,1,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00010,2,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00030,3,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00044,4,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00060,6,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00088,9,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00100,10,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00127,12,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00130,13,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16637,00138,14,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,07,SUYCKUTAMBO,16672,00008,1,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,07,SUYCKUTAMBO,16672,00008,1,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,07,SUYCKUTAMBO,16672,00018,2,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,07,SUYCKUTAMBO,16672,00097,10,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,07,SUYCKUTAMBO,16672,00142,14,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CESINA,4202.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16684,00003,1,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16684,00015,2,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16684,00033,3,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16684,00049,5,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16684,00085,8,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16684,00097,9,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16684,00097,9,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16684,00156,14,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16690,00015,4,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16690,00118,12,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16690,00119,13,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16690,00122,14,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16703,00008,2,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16703,00016,3,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16703,00052,7,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16703,00071,9,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16703,00071,9,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,ARTICULOS DE LANA O CUERO,4201.0,0.0,0.0,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,03,COPORAQUE,16703,00088,11,,Muestral,Completa,SIERRA,SIERRA SUR,147.2413461538,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00006,1,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00006,1,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00016,2,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00026,3,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,YOGURT,4213.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00045,5,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00054,6,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00064,7,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00073,8,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00082,9,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00102,10,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00113,12,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Cusco,CUSCO,08,ESPINAR,06,PICHIGUA,16712,00126,13,,Muestral,Completa,SIERRA,SIERRA SUR,136.7241071429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Cusco,CUSCO,08,ESPINAR,08,ALTO PICHIGUA,16717,00112,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00028,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16780,00026,5,,Muestral,Completa,SELVA,SELVA,7.0,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CESINA,4202.0,0.0,Consumo del hogar,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00020,3,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00020,3,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agricola,Pecuaria,2.0,YOGURT,4213.0,Venta,0.0,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,4,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,1.0,JAMON,4204.0,Venta,0.0,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,4,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,2.0,MORTADELA,8888.0,Venta,0.0,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,4,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,3.0,CESINA,4202.0,Venta,0.0,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,4,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,4.0,SALCHICHA,4210.0,Venta,0.0,0.0
2014.0,Madre de Dios,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00051,9,,Muestral,Completa,SELVA,SELVA,7.3636363636,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
