ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00109,12,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,16.0,TARHUI,2947.0,Transitorio,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00109,12,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,17.0,TARHUI,2947.0,Transitorio,0.0,030,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00109,12,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,18.0,TARHUI,2947.0,Transitorio,0.0,020,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00109,12,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,21.0,AVENA FORRAJERA,2701.0,Transitorio,0.0,030,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00109,12,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,25.0,QUINUA,2111.0,Transitorio,0.0,100,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00137,13,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,QUINUA,2111.0,Transitorio,0.0,010,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00139,14,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,5.0,TARHUI,2947.0,Transitorio,0.0,014,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00139,14,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6.0,TARHUI,2947.0,Transitorio,0.0,024,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00139,14,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,7.0,PAPA NATIVA,2615.0,Transitorio,0.0,022,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00139,14,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,9.0,QUINUA,2111.0,Transitorio,0.0,015,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00145,15,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,0.0,016,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18063,00145,15,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,OCA,2608.0,Transitorio,0.0,012,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00044,5,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,QUINUA,2111.0,Transitorio,100.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00044,5,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,QUINUA,2111.0,Transitorio,100.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,01,ILAVE,18122,00045,9,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,CAÑIHUA,2103.0,Transitorio,0.0,060,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00037,1,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,QUINUA,2111.0,Transitorio,0.0,060,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00037,1,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,QUINUA,2111.0,Transitorio,0.0,035,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,QUINUA,2111.0,Transitorio,0.0,140,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,20.0,QUINUA,2111.0,Transitorio,0.0,108,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,21.0,QUINUA,2111.0,Transitorio,0.0,108,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,22.0,QUINUA,2111.0,Transitorio,0.0,108,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,23.0,QUINUA,2111.0,Transitorio,0.0,108,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,24.0,QUINUA,2111.0,Transitorio,0.0,032,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,25.0,QUINUA,2111.0,Transitorio,0.0,032,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,26.0,QUINUA,2111.0,Transitorio,0.0,032,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,36.0,HABA,2942.0,Transitorio,0.0,018,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,40.0,AVENA FORRAJERA,2701.0,Transitorio,0.0,105,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,41.0,AVENA FORRAJERA,2701.0,Transitorio,0.0,049,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00043,2,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,42.0,AVENA FORRAJERA,2701.0,Transitorio,0.0,049,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00046,3,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,QUINUA,2111.0,Transitorio,250.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00046,3,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,5.0,QUINUA,2111.0,Transitorio,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00046,3,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6.0,QUINUA,2111.0,Transitorio,150.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00046,3,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,7.0,QUINUA,2111.0,Transitorio,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00046,3,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,10.0,HABA,2942.0,Transitorio,260.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,3000.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,10.0,QUINUA,2111.0,Transitorio,150.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,11.0,QUINUA,2111.0,Transitorio,180.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,12.0,QUINUA,2111.0,Transitorio,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,13.0,QUINUA,2111.0,Transitorio,250.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,14.0,QUINUA,2111.0,Transitorio,220.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,24.0,HABA,2942.0,Transitorio,250.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00048,4,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,26.0,HABA,2942.0,Transitorio,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00052,6,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,QUINUA,2111.0,Transitorio,0.0,025,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00074,9,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,8.0,QUINUA,2111.0,Transitorio,0.0,040,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,QUINUA,2111.0,Transitorio,1000.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,5.0,HABA,2942.0,Transitorio,1000.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,11.0,QUINUA,2111.0,Transitorio,1200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,12.0,QUINUA,2111.0,Transitorio,1000.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,13.0,QUINUA,2111.0,Transitorio,1200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,14.0,QUINUA,2111.0,Transitorio,800.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,15.0,QUINUA,2111.0,Transitorio,900.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,16.0,QUINUA,2111.0,Transitorio,600.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,17.0,QUINUA,2111.0,Transitorio,1100.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,18.0,QUINUA,2111.0,Transitorio,1300.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,19.0,QUINUA,2111.0,Transitorio,500.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,20.0,QUINUA,2111.0,Transitorio,700.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,21.0,QUINUA,2111.0,Transitorio,1100.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,22.0,QUINUA,2111.0,Transitorio,1300.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,23.0,QUINUA,2111.0,Transitorio,1400.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,24.0,QUINUA,2111.0,Transitorio,1300.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,25.0,QUINUA,2111.0,Transitorio,1200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,31.0,AVENA FORRAJERA,2701.0,Transitorio,1200.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,32.0,AVENA FORRAJERA,2701.0,Transitorio,900.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,33.0,AVENA FORRAJERA,2701.0,Transitorio,500.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Fue afectada por granizada,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,34.0,AVENA FORRAJERA,2701.0,Transitorio,700.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,35.0,AVENA FORRAJERA,2701.0,Transitorio,400.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,36.0,AVENA FORRAJERA,2701.0,Transitorio,700.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,39.0,HABA,2942.0,Transitorio,800.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,40.0,HABA,2942.0,Transitorio,700.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,41.0,HABA,2942.0,Transitorio,400.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00093,11,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,AVENA FORRAJERA,2701.0,Transitorio,0.0,100,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00093,11,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,9.0,QUINUA,2111.0,Transitorio,0.0,560,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00093,11,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,10.0,QUINUA,2111.0,Transitorio,0.0,560,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00093,11,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,13.0,HABA,2942.0,Transitorio,0.0,040,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00105,13,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,400.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00105,13,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,23.0,QUINUA,2111.0,Transitorio,140.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,
