ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00029,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,30.0,000,KILO,12,1.0,0.0,000,,,,30.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00037,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00037,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00037,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00037,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,MORON,4124.0,22.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,2.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00038,7,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,JORA,4121.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00047,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,1.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00047,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00047,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,MORON,4124.0,15.0,000,KILO,12,1.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00056,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,15.0,000,KILO,12,1.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00056,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00056,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,JORA,4121.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00056,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00063,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00063,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,5.0,500,KILO,12,1.0,0.0,000,,,,5.0,500,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00069,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,28.0,000,KILO,12,1.0,0.0,000,,,,25.0,000,3.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00069,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,4.0,500,KILO,12,1.0,0.0,000,,,,4.0,500,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00069,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,5.0,500,KILO,12,1.0,0.0,000,,,,5.0,500,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00073,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00073,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,23.0,000,KILO,12,1.0,0.0,000,,,,23.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00078,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,10.0,500,KILO,12,1.0,0.0,000,,,,10.0,500,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00078,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,25.0,000,KILO,12,1.0,0.0,000,,,,25.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00084,14,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00084,14,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,10.0,000,KILO,12,1.0,0.0,000,,,,8.0,000,2.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00084,14,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,23.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,3.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00002,1,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00020,3,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,30.0,000,KILO,12,1.0,0.0,000,,,,25.0,000,5.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00040,4,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00040,4,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,18.0,000,KILO,12,1.0,0.0,000,,,,15.0,000,3.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00040,4,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,20.0,000,KILO,12,1.0,0.0,000,,,,14.0,000,6.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00050,5,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,11.0,000,KILO,12,1.0,0.0,000,,,,11.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00050,5,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,9.0,000,KILO,12,1.0,0.0,000,,,,9.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00060,6,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,44.0,000,KILO,12,1.0,0.0,000,,,,44.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00082,7,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,20.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,2.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00096,8,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00096,8,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,MORON,4124.0,8.0,000,KILO,12,1.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00111,9,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,40.0,000,KILO,12,1.0,0.0,000,,,,30.0,000,10.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00125,10,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00140,11,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00140,11,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,MORON,4124.0,9.0,000,KILO,12,1.0,0.0,000,,,,9.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00148,12,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,8.0,000,ARROBA,01,11.5,0.0,000,,,,6.0,000,2.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00148,12,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,1.0,500,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00029,1,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,4.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00035,2,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00064,3,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,4.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00064,3,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00150,7,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,30.0,000,ARROBA,01,11.5,25.0,000,45.0,00,1125.0,5.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00150,7,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,5.0,000,ARROBA,01,11.5,0.0,000,,,,5.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00150,7,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00156,8,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,4.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00156,8,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00210,10,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,8.0,000,ARROBA,01,11.5,0.0,000,,,,8.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00210,10,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00210,10,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00249,11,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,4.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00249,11,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00249,11,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00256,12,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,JORA,4121.0,5.0,000,ARROBA,01,11.5,4.0,000,40.0,00,160.0,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00267,13,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00280,14,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00006,1,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00006,1,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,1.0,500,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00006,1,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00006,1,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108,JORA,4121.0,36.0,000,KILO,12,1.0,0.0,000,,,,36.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00006,1,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,18.0,000,KILO,12,1.0,0.0,000,,,,9.0,000,9.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00011,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,30.0,000,KILO,12,1.0,0.0,000,,,,30.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00011,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00011,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,JORA,4121.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00011,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00011,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00026,4,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00026,4,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,24.0,000,KILO,12,1.0,0.0,000,,,,24.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00026,4,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00039,5,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,8.0,000,KILO,12,1.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00046,6,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,40.0,000,KILO,12,1.0,20.0,000,4.0,00,80.0,20.0,000,0.0,000,
