ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P231_N,P231_NOM,P231_COD,P233_1,P233_2,P233_3,OMICAP200_02
2014.0,Tacna,TACNA,02,CANDARAVE,03,CAMILACA,19126,00034,4,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,03,CAMILACA,19126,00040,5,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,03,CAMILACA,19126,00060,7,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,03,CAMILACA,19126,00077,9,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,03,CAMILACA,19126,00086,10,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,03,CAMILACA,19126,00109,11,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,03,CAMILACA,19126,00125,13,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,02,CAIRANI,19128,00035,4,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,02,CAIRANI,19128,00086,10,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,02,CAIRANI,19128,00089,11,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,02,CAIRANI,19129,00026,3,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,02,CAIRANI,19129,00026,3,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,02,CAIRANI,19129,00031,4,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,02,CAIRANI,19129,00063,7,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,02,CAIRANI,19129,00113,12,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19135,00026,4,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19135,00031,6,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19135,00040,9,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19135,00051,11,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19135,00051,11,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19135,00058,12,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19135,00070,13,,Muestral,Completa,SIERRA,SIERRA SUR,18.0456349206,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19137,00005,1,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19137,00012,2,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19137,00043,7,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19137,00043,7,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,2.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19137,00052,8,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19139,00036,6,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19139,00086,12,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19139,00110,13,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19141,00031,5,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19141,00034,6,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19141,00062,9,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19141,00090,13,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,01,CANDARAVE,19145,00003,1,,Muestral,Completa,SIERRA,SIERRA SUR,36.0912698413,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19147,00007,2,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19147,00019,4,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19147,00041,6,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19148,00006,1,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19148,00014,3,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19148,00028,6,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19148,00038,8,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19148,00072,13,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19150,00006,1,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19150,00012,2,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19150,00025,3,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19150,00030,4,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19150,00038,7,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19150,00043,8,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,05,HUANUARA,19150,00079,12,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,06,QUILAHUANI,19153,00042,6,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,02,CANDARAVE,06,QUILAHUANI,19153,00078,10,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,02,CANDARAVE,06,QUILAHUANI,19153,00081,12,,Muestral,Completa,SIERRA,SIERRA SUR,21.0532407407,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00006,2,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00024,4,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00028,6,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00042,8,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00051,9,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00054,10,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00066,11,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00067,12,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,05,SITAJARA,19159,00085,14,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,06,SUSAPAYA,19161,00006,1,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,06,SUSAPAYA,19161,00016,2,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,06,SUSAPAYA,19162,00044,6,,Muestral,Completa,SIERRA,SIERRA SUR,28.0709876543,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHUÑO,4109.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,04,TARATA,06,SUSAPAYA,19162,00044,6,,Muestral,Completa,SIERRA,SIERRA SUR,28.0709876543,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,06,SUSAPAYA,19162,00070,8,,Muestral,Completa,SIERRA,SIERRA SUR,28.0709876543,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00014,1,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00023,2,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,FRUTAS SECAS,4110.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00044,7,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00054,8,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00072,10,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00079,11,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,FRUTAS SECAS,4110.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00097,12,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00102,14,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MERMELADA,4140.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19164,00102,14,,Muestral,Completa,SIERRA,SIERRA SUR,25.2638888889,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,FRUTAS SECAS,4110.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19165,00037,3,,Muestral,Completa,SIERRA,SIERRA SUR,31.5798611111,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19165,00092,8,,Muestral,Completa,SIERRA,SIERRA SUR,31.5798611111,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19165,00124,10,,Muestral,Completa,SIERRA,SIERRA SUR,31.5798611111,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,08,TICACO,19165,00128,11,,Muestral,Completa,SIERRA,SIERRA SUR,31.5798611111,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,02,HEROES ALBARRACIN,19169,00003,1,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,FRUTAS SECAS,4110.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,02,HEROES ALBARRACIN,19169,00009,3,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,FRUTAS SECAS,4110.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,02,HEROES ALBARRACIN,19169,00024,4,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,FRUTAS SECAS,4110.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,02,HEROES ALBARRACIN,19169,00053,8,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,MERMELADA,4140.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,04,TARATA,02,HEROES ALBARRACIN,19169,00063,9,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,FRUTAS SECAS,4110.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,02,HEROES ALBARRACIN,19169,00096,12,,Muestral,Completa,SIERRA,SIERRA SUR,19.4337606838,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,MERMELADA,4140.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19173,00027,2,,Muestral,Completa,SIERRA,SIERRA SUR,36.0912698413,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19173,00048,4,,Muestral,Completa,SIERRA,SIERRA SUR,36.0912698413,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19173,00055,6,,Muestral,Completa,SIERRA,SIERRA SUR,36.0912698413,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19173,00084,8,,Muestral,Completa,SIERRA,SIERRA SUR,36.0912698413,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19173,00105,9,,Muestral,Completa,SIERRA,SIERRA SUR,36.0912698413,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,FRUTAS SECAS,4110.0,Pase,Consumo del hogar,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19173,00105,9,,Muestral,Completa,SIERRA,SIERRA SUR,36.0912698413,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,2.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19173,00121,10,,Muestral,Completa,SIERRA,SIERRA SUR,36.0912698413,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MERMELADA,4140.0,Pase,Consumo del hogar,Pase,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19174,00004,1,,Muestral,Completa,SIERRA,SIERRA SUR,28.0709876543,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19174,00007,2,,Muestral,Completa,SIERRA,SIERRA SUR,28.0709876543,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19174,00015,4,,Muestral,Completa,SIERRA,SIERRA SUR,28.0709876543,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19174,00035,5,,Muestral,Completa,SIERRA,SIERRA SUR,28.0709876543,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Tacna,TACNA,04,TARATA,01,TARATA,19174,00087,12,,Muestral,Completa,SIERRA,SIERRA SUR,28.0709876543,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
