ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2022.0,03,APURIMAC,04,AYMARAES,14,TAPAIRIHUA,14952,00118,9,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,10.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,14,TAPAIRIHUA,14952,00134,11,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,10.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,14,TAPAIRIHUA,14952,00150,12,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,10.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,14,TAPAIRIHUA,14952,00159,15,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,10.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00017,1,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,20.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00022,2,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,20.0,0.0,000,,,,,50.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00031,3,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,CARGA,09,25.0,0.0,000,,,,,12.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00038,5,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,CARGA,09,25.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00045,7,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,25.0,000,CARGA,09,25.0,0.0,000,,,,,25.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00056,8,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,25.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00058,9,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,25.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00066,10,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,ARROBA,01,11.5,0.0,000,,,,,20.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00067,11,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,25.0,10.0,000,2.0,00,20.0,0.08,0.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00069,12,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,40.0,000,CARGA,09,24.0,0.0,000,,,,,40.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00104,13,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,20.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00114,14,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,30.0,50.0,000,2.0,50,125.0,0.0833,0.0,000,0.0,000,
2022.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14961,00115,15,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,CARGA,09,20.0,0.0,000,,,,,12.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,05,HUANIPACA,14978,00006,2,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,CARGA,09,60.0,0.0,000,,,,,0.0,000,4.0,000,
2022.0,03,APURIMAC,01,ABANCAY,05,HUANIPACA,14978,00092,9,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,100.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,05,HUANIPACA,14978,00104,11,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,80.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,05,HUANIPACA,14978,00119,14,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,36.0,000,CARGA,09,60.0,0.0,000,,,,,36.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00004,1,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,35.0,000,CARGA,09,35.0,0.0,000,,,,,35.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00005,2,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,30.0,000,MANTADA,15,12.0,30.0,000,5.0,00,150.0,0.4167,0.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00019,4,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,MANTADA,15,10.0,0.0,000,,,,,5.0,000,10.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00026,5,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,ARROBA,01,11.5,0.0,000,,,,,20.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00029,6,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,30.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00042,8,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,MANTADA,15,15.0,0.0,000,,,,,40.0,000,10.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00046,9,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,35.0,000,MANTADA,15,15.0,0.0,000,,,,,5.0,000,30.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00060,10,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,40.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00064,11,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,MANTADA,15,10.0,0.0,000,,,,,50.0,000,10.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00124,12,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,17.0,000,MANTADA,15,15.0,15.0,000,2.0,50,38.0,0.1667,0.0,000,2.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00140,13,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,45.0,000,CARGA,09,25.0,0.0,000,,,,,30.0,000,15.0,000,
2022.0,03,APURIMAC,01,ABANCAY,08,SAN PEDRO DE CACHORA,14986,00148,15,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,10.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,14995,00037,4,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,24.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,14995,00039,5,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,MANTADA,15,8.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,14995,00053,6,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,24.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,14995,00054,7,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,24.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,14995,00099,10,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,40.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,14995,00137,15,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,24.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15003,00018,2,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,1.0,000,CAMIONADA,08,2000.0,1.0,000,240.0,00,240.0,0.12,0.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15003,00041,4,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,30.0,000,MANTADA,15,15.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15003,00071,7,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,50.0,60.0,000,5.0,00,300.0,0.1,40.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15003,00075,8,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,1.0,000,TONELADA,22,1000.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15003,00078,9,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,200.0,000,CARGA,09,36.0,150.0,000,5.0,00,750.0,0.1389,50.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15003,00083,11,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,30.0,15.0,000,8.0,00,120.0,0.2667,0.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15003,00126,15,Completa,Sierra,Sierra Sur,70.27806122448979,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,2.0,000,CAMIONADA,08,1000.0,2.0,000,150.0,00,300.0,0.15,0.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00007,1,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,40.0,000,CARGA,09,30.0,30.0,000,10.0,00,300.0,0.3333,0.0,000,10.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00036,4,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,36.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00055,5,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,25.0,000,MANTADA,15,15.0,20.0,000,2.0,50,50.0,0.1667,5.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00061,6,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,22.0,000,CARGA,09,30.0,0.0,000,,,,,22.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00062,7,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,30.0,50.0,000,10.0,00,500.0,0.3333,0.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00070,8,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,22.0,000,CARGA,09,30.0,0.0,000,,,,,22.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00070,8,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA GRANO VERDE,2401.0,RASTROJO DE ARVEJA,4132.0,6.0,000,MANTADA,15,12.0,0.0,000,,,,,6.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00071,9,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,50.0,100.0,000,10.0,00,1000.0,0.2,0.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00105,11,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,40.0,000,CARGA,09,36.0,0.0,000,,,,,40.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00115,13,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,6.0,000,CARGA,09,36.0,0.0,000,,,,,0.0,000,6.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15012,00122,14,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,CARGA,09,30.0,20.0,000,10.0,00,200.0,0.3333,40.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15021,00013,2,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,25.0,000,CARGA,09,23.0,0.0,000,,,,,25.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15021,00037,4,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,23.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15021,00040,5,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,MONTON,42,35.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15021,00049,7,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,35.0,000,CARGA,09,23.0,0.0,000,,,,,35.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15021,00121,13,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,23.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,15021,00143,15,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,15.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00045,5,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,10.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00048,6,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,10.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00054,7,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,10.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00057,8,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,7.0,000,CARGA,09,10.0,0.0,000,,,,,7.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00081,10,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,10.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00086,11,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,30.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00098,12,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,CARGA,09,10.0,0.0,000,,,,,200.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00135,14,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,20.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15029,00136,15,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,30.0,0.0,000,,,,,20.0,000,0.0,000,
